1	0.28262829	0.083495219	0.072350744	0.073573487	0.065125023	0.076349378	0.069800074	0.226616976	0.149087609	0.057238231	0.081803908	0.072914673	0.079476958	0.080690241	0.062096002	0.08143643	0.085171684	0.067159388	0.063070531	0.068468873	0.075100947	0.10121343	0.080961544	0.096363909	0.088415512	0.083648658	0.058788744	0.083675896	0.24956176	0.123286934	0.125184639	0.023188279	0.086529962	0.016902754	0.522575435	0.01843431	0.022918199	0.021773339	0.020491453	0.015078965	0.015859502	0.023224042	0.02253516	0.074472992	0.112276086	0.075312038	0.08052518	0.087263041	0.087135577	0.088768469	0.086948475	0.084509345	0.07577448	0.083917245	0.068941045	0.051049889	0.082397627	0.196207175	0.220932126	0.116809994	0.200516478	0.211137288	0.204745519	0.249445706	0.26039158	0.269011835	0.230807583	0.125588478	0.079637451	0.055530157	0.096582117	0.255768463	0.253498053	0.022614659	0.029138003	0.027549481	0.05522613	0.073796069	0.05153316	0.084045892	0.101588347	0.215611484	0.193785189	0.213271664	0.161457603	0.191534801	0.056955127	0.072488647	0.187373548	0.097835463	0.082303381	0.019751186	0.068153105	0.199133333
0.28262829	1	0.063149874	0.046876696	0.055550657	0.048071107	0.065726319	0.050934837	0.200181278	0.183805492	0.039493496	0.089293225	0.072730758	0.09455623	0.06928175	0.059557092	0.080701615	0.093801407	0.070770016	0.067792186	0.05463034	0.083123475	0.102067567	0.066510622	0.084349741	0.08179612	0.090087401	0.060454956	0.064484087	0.211748083	0.093440995	0.099684258	0.016664434	0.085644256	0.016783159	0.251252223	0.020472396	0.018159118	0.030739917	0.016370483	0.016394201	0.016269087	0.019112897	0.016232381	0.058534967	0.094062667	0.073164174	0.082870468	0.066743545	0.087440172	0.084328158	0.07853278	0.06855678	0.08562969	0.073122935	0.051818263	0.040255583	0.06616663	0.19280037	0.201348565	0.109913506	0.186947601	0.199925976	0.197531601	0.273258198	0.222802802	0.198179543	0.229195049	0.114526859	0.081096857	0.072419467	0.112191678	0.329720967	0.246381481	0.032702231	0.039178531	0.038200209	0.084525722	0.098354714	0.084551188	0.078107689	0.103317526	0.190752369	0.187936346	0.189365705	0.151218704	0.166109995	0.06229572	0.094163197	0.186914239	0.11213289	0.078365494	0.022948846	0.051821833	0.2035093
0.083495219	0.063149874	1	0.24458556	0.207969637	0.179518169	0.212700913	0.186053164	0.086820626	0.086515488	0.046596407	0.08517665	0.068237634	0.081522496	0.075408194	0.140755907	0.127818744	0.130268438	0.210255018	0.197387992	0.208992447	0.173401422	0.120209774	0.158226669	0.125411112	0.174968612	0.177090828	0.187418473	0.115406835	0.076699237	0.055018349	0.055483041	0.013607397	0.048530478	0.016201319	0.064493545	0.014739965	0.012512695	0.013188544	0.014047067	0.013251916	0.014196673	0.013397394	0.013696422	0.174373903	0.120321591	0.186975786	0.16258567	0.154667701	0.12012198	0.133958218	0.110893887	0.11245327	0.113674423	0.120554625	0.128945149	0.141490256	0.125434882	0.067333124	0.080376416	0.09694406	0.100031817	0.096744722	0.084748251	0.058436246	0.060372958	0.048949009	0.052316987	0.04770156	0.067560204	0.064308893	0.056421176	0.070731152	0.064293835	0.028060897	0.042022541	0.036503398	0.053549616	0.030247948	0.036452493	0.319424414	0.078180077	0.049981363	0.082772197	0.088964877	0.093369874	0.098337739	0.042460125	0.071939356	0.061282873	0.094858213	0.103349311	0.019320238	0.055820161	0.048956903
0.072350744	0.046876696	0.24458556	1	0.422775642	0.453626659	0.423691975	0.470677026	0.06357848	0.084699375	0.051497143	0.106030861	0.084675478	0.082050312	0.123352467	0.126339882	0.133785873	0.138251172	0.19187758	0.183026348	0.17974389	0.164075365	0.141806057	0.154600515	0.127828197	0.174467962	0.162774039	0.174544053	0.118989984	0.089366934	0.05434434	0.059370284	0.013668506	0.061289536	0.012446656	0.055331005	0.011368291	0.013758585	0.012794351	0.016149569	0.012686816	0.017995869	0.015971185	0.01398723	0.203440198	0.139147628	0.213668662	0.199418792	0.171509227	0.18107878	0.180699039	0.112766499	0.130658348	0.136040027	0.133353159	0.123705562	0.135820098	0.134983857	0.06042954	0.059358321	0.086106561	0.087308897	0.093072859	0.089221803	0.057359613	0.05856847	0.054795933	0.078079904	0.053848213	0.065064236	0.039254593	0.057471543	0.060474241	0.050057825	0.029540629	0.028709519	0.036056209	0.034481271	0.027295395	0.033908494	0.161629097	0.086828927	0.053514554	0.091977959	0.086422522	0.083749377	0.106227894	0.047556922	0.060906903	0.054305958	0.092016998	0.100774459	0.021285502	0.04921774	0.061683924
0.073573487	0.055550657	0.207969637	0.422775642	1	0.385521853	0.558752782	0.386219639	0.069570373	0.09171709	0.046971258	0.094343952	0.085905155	0.08411761	0.101938364	0.114093248	0.128586146	0.141073838	0.169425511	0.155620607	0.160842106	0.122277022	0.136236172	0.118569208	0.13064482	0.171628561	0.160683456	0.157706833	0.115987939	0.09697793	0.063700798	0.051218089	0.012839818	0.038252279	0.015882689	0.059719149	0.014452863	0.016194661	0.013111267	0.013506898	0.012160862	0.013172589	0.015385617	0.014077734	0.210723383	0.138562058	0.199108916	0.169448234	0.16065169	0.1609389	0.181868246	0.114146559	0.114056094	0.112025674	0.121950845	0.135925184	0.099057186	0.132247531	0.050383885	0.068330367	0.093387619	0.093298136	0.095105238	0.093266257	0.057004584	0.060376464	0.054790028	0.065677416	0.043856488	0.0711942	0.042022772	0.05433775	0.054438741	0.048501807	0.030465888	0.020540021	0.031475595	0.026954859	0.030813199	0.030257724	0.153460212	0.082928244	0.058791738	0.084415317	0.097214859	0.090433958	0.107647534	0.035804256	0.081734665	0.047694624	0.093288394	0.097474834	0.021423229	0.058001249	0.072813451
0.065125023	0.048071107	0.179518169	0.453626659	0.385521853	1	0.383972611	0.469272652	0.067195192	0.080249254	0.056202837	0.088413136	0.087351548	0.081335324	0.100226441	0.117268853	0.114137439	0.123802464	0.138614599	0.1263201	0.133604405	0.124215641	0.13670723	0.113656367	0.122729436	0.152115048	0.1106427	0.105977734	0.112986684	0.095505647	0.0471811	0.054626052	0.019788005	0.055497362	0.011941981	0.053460041	0.008929987	0.013573616	0.011665519	0.015887576	0.01136091	0.011510793	0.013689083	0.015400103	0.185252114	0.122622124	0.15934776	0.151395726	0.137774512	0.149404113	0.139166674	0.109950887	0.089117894	0.106084584	0.12783473	0.11634865	0.101648334	0.121460563	0.054754417	0.060463528	0.086081236	0.078505941	0.090026148	0.087609266	0.057502875	0.04799736	0.039447772	0.066541964	0.053296349	0.061849834	0.039625974	0.05021752	0.059199452	0.054527457	0.038210353	0.025089576	0.031629017	0.035074571	0.033361034	0.025669127	0.131493227	0.069813513	0.048596672	0.091201414	0.080642156	0.078336616	0.084049647	0.043592707	0.06425865	0.051727891	0.079994403	0.078229668	0.021032763	0.045747661	0.05114565
0.076349378	0.065726319	0.212700913	0.423691975	0.558752782	0.383972611	1	0.407748853	0.068673511	0.092037375	0.051481949	0.096944432	0.092200688	0.094407625	0.104148037	0.121506123	0.127826563	0.137034722	0.171086001	0.162273284	0.166754968	0.139054666	0.13582806	0.124418602	0.12077784	0.189980971	0.166197806	0.163884405	0.109217956	0.088785657	0.063208816	0.056391408	0.014937561	0.041160877	0.015236306	0.062204151	0.01505913	0.014364132	0.013866689	0.013558754	0.014204841	0.016717854	0.01382722	0.013896252	0.207386864	0.137142484	0.197546589	0.174276959	0.157148779	0.153786316	0.17406152	0.117490218	0.12215394	0.118664945	0.13144803	0.128355116	0.098432064	0.137345141	0.052576328	0.075189595	0.092183718	0.091381471	0.097055558	0.095828616	0.062004205	0.065945854	0.053372078	0.074199344	0.046810718	0.071933867	0.042899193	0.05882796	0.050378388	0.054185861	0.03587037	0.033333853	0.036187213	0.03558736	0.027484312	0.038897416	0.135389124	0.080023772	0.048673533	0.086127992	0.087664186	0.088594412	0.103006951	0.051711932	0.067813761	0.052921787	0.086747466	0.093617749	0.024793096	0.052301872	0.065443879
0.069800074	0.050934837	0.186053164	0.470677026	0.386219639	0.469272652	0.407748853	1	0.062254581	0.081726196	0.049388305	0.090941234	0.087150014	0.088911562	0.111359574	0.111733606	0.118411449	0.125472148	0.148754908	0.159470955	0.133279444	0.125978857	0.143474279	0.118438757	0.127926393	0.153712182	0.125997271	0.120010702	0.10870399	0.086369703	0.055188373	0.057381607	0.014281102	0.061510838	0.016220953	0.057561061	0.014369054	0.014182481	0.012624108	0.014897649	0.010363153	0.011589777	0.018145759	0.013516354	0.200860588	0.132957336	0.16744154	0.146628273	0.140920423	0.141417561	0.143351527	0.106417843	0.092214294	0.110538653	0.121840944	0.110951877	0.114802783	0.123248027	0.06189441	0.065258426	0.088206196	0.09614692	0.100712067	0.096373923	0.056706846	0.05147884	0.045908656	0.070585588	0.048394687	0.062751035	0.039733962	0.049862892	0.061152035	0.05312854	0.024910055	0.019094881	0.027884067	0.023492239	0.026229401	0.034016312	0.13080203	0.080550754	0.041961176	0.084081521	0.08595826	0.07328477	0.082714017	0.040993311	0.068451138	0.056313717	0.084525334	0.08816767	0.018885814	0.044302199	0.065909167
0.226616976	0.200181278	0.086820626	0.06357848	0.069570373	0.067195192	0.068673511	0.062254581	1	0.162710837	0.06609348	0.080662198	0.070724793	0.094217377	0.081837333	0.064889799	0.068480823	0.092454937	0.078499191	0.079320532	0.087173734	0.08127745	0.091581936	0.086841193	0.078675723	0.06709187	0.068867799	0.048815367	0.08106687	0.259655465	0.113538299	0.126071815	0.021024964	0.060436623	0.012820652	0.195697981	0.021398274	0.014527503	0.015833724	0.018631009	0.017424038	0.018873637	0.018161999	0.017194546	0.076313346	0.128167057	0.078537741	0.0769582	0.076900246	0.087182976	0.08245538	0.076043185	0.06147893	0.07471692	0.093993074	0.072623376	0.053365216	0.08124763	0.16459284	0.285899602	0.125455973	0.198132438	0.224993292	0.201887954	0.178126412	0.156020035	0.168574749	0.154045014	0.106670339	0.088149259	0.075751473	0.110905595	0.216232294	0.192641636	0.057640899	0.033918936	0.056876681	0.060634689	0.082553378	0.052830355	0.111309667	0.133844854	0.163038547	0.203277227	0.194795263	0.183065264	0.209426545	0.059616237	0.109840281	0.160017567	0.106930609	0.093233539	0.025402859	0.057858333	0.169119299
0.149087609	0.183805492	0.086515488	0.084699375	0.09171709	0.080249254	0.092037375	0.081726196	0.162710837	1	0.049377883	0.119688683	0.089135041	0.11349279	0.090690975	0.080334911	0.077519281	0.095329519	0.071546941	0.071616709	0.064508539	0.093858101	0.091280772	0.099190656	0.080091811	0.094997726	0.09788951	0.075292965	0.07776673	0.182282859	0.086813927	0.090467285	0.014248581	0.085663362	0.013114768	0.136608601	0.012239105	0.012934378	0.015098863	0.016105707	0.014734308	0.01765176	0.013732045	0.015694802	0.08285098	0.104972963	0.083918939	0.090802976	0.091420787	0.071518752	0.073533257	0.068254872	0.075770248	0.069901705	0.078891773	0.082927718	0.056138093	0.074261678	0.104650238	0.158487916	0.104682026	0.161124573	0.171882467	0.15326343	0.16986658	0.150802448	0.125950275	0.154017822	0.116224707	0.090171472	0.114549357	0.327195965	0.138300929	0.112858194	0.052937787	0.061230111	0.073812321	0.08019883	0.062247176	0.068893651	0.083942942	0.091567598	0.107183162	0.178828887	0.202692218	0.208872416	0.214660275	0.079544192	0.09542347	0.10531579	0.118498988	0.116609157	0.038978432	0.05256862	0.115482468
0.057238231	0.039493496	0.046596407	0.051497143	0.046971258	0.056202837	0.051481949	0.049388305	0.06609348	0.049377883	1	0.107667426	0.107853398	0.126889794	0.11915902	0.093299465	0.104727397	0.122197642	0.049238836	0.060960052	0.051033616	0.084609922	0.100530407	0.078327517	0.096304117	0.056108287	0.059616343	0.045493424	0.085645589	0.064280132	0.061912785	0.064881346	0.016018608	0.052623733	0.013619194	0.065453809	0.016628587	0.021316704	0.014721534	0.015537045	0.013148686	0.011973171	0.016272503	0.01358973	0.077731631	0.11345217	0.073801466	0.103173353	0.114735213	0.083980468	0.086523427	0.091529419	0.049661565	0.078788783	0.118916023	0.09080848	0.077444126	0.084827795	0.06609024	0.064471037	0.090223683	0.077958397	0.082787863	0.087202452	0.04348578	0.035299785	0.044970098	0.053803954	0.028469158	0.078094521	0.072411258	0.032539344	0.0384859	0.049158135	0.049823077	0.06879707	0.065416029	0.05649529	0.066323527	0.038626591	0.07392819	0.090932594	0.049213454	0.072923484	0.079152865	0.068800711	0.087339469	0.070341001	0.082279198	0.059763112	0.086697694	0.055544797	0.023962172	0.044433431	0.040925847
0.081803908	0.089293225	0.08517665	0.106030861	0.094343952	0.088413136	0.096944432	0.090941234	0.080662198	0.119688683	0.107667426	1	0.412193048	0.413186857	0.477245507	0.127617342	0.133312424	0.145089875	0.117543285	0.121141198	0.10062359	0.125018216	0.144805638	0.142463987	0.163140565	0.114638667	0.117348726	0.104638627	0.143042721	0.102299979	0.112438199	0.112252651	0.016115315	0.05090635	0.013058031	0.095584188	0.016978357	0.017614863	0.017013842	0.014999688	0.018108827	0.016532977	0.015319482	0.014296252	0.10999007	0.190291717	0.130922279	0.125264012	0.111891546	0.112057988	0.123050654	0.132494469	0.128945008	0.140478512	0.174500947	0.131208113	0.14042644	0.133306966	0.078885535	0.100083185	0.146851766	0.101236486	0.122242053	0.118128378	0.071369065	0.086395863	0.076005871	0.077336053	0.073908422	0.06000894	0.060330077	0.046356311	0.084668014	0.06897709	0.036293578	0.043131855	0.050289325	0.070644065	0.044225692	0.057840606	0.105551362	0.092589093	0.071393328	0.130140045	0.127130514	0.130905374	0.149612133	0.057918419	0.125488934	0.071748183	0.119588914	0.095328554	0.022881064	0.053782879	0.087654694
0.072914673	0.072730758	0.068237634	0.084675478	0.085905155	0.087351548	0.092200688	0.087150014	0.070724793	0.089135041	0.107853398	0.412193048	1	0.51395207	0.337859218	0.141175314	0.147475438	0.145468718	0.097836426	0.097249378	0.087694721	0.142659527	0.161735911	0.181267768	0.150101014	0.111837759	0.117034633	0.103436606	0.137667967	0.085138524	0.089673032	0.084828983	0.015412078	0.066960154	0.01433197	0.069264211	0.01307144	0.016516118	0.012541145	0.012743533	0.014262587	0.01408213	0.017606513	0.014300964	0.102579595	0.186497824	0.148915283	0.12797442	0.127215029	0.098795523	0.120110793	0.126376933	0.108932935	0.122476239	0.181084406	0.123803785	0.124153264	0.1544084	0.070683103	0.088237981	0.140456779	0.129514389	0.12091747	0.113979563	0.07093057	0.065289088	0.079503749	0.054626189	0.05542438	0.060666311	0.070165263	0.044920043	0.079411968	0.070290817	0.048575433	0.047168162	0.067283954	0.062636967	0.041330908	0.057646479	0.105715001	0.105456111	0.063342049	0.112502357	0.122064258	0.134050257	0.119983557	0.062542972	0.112857006	0.064719106	0.098335127	0.078858048	0.025604202	0.06486975	0.056752828
0.079476958	0.09455623	0.081522496	0.082050312	0.08411761	0.081335324	0.094407625	0.088911562	0.094217377	0.11349279	0.126889794	0.413186857	0.51395207	1	0.359557056	0.133301067	0.146786508	0.147553051	0.111772715	0.109190396	0.098426263	0.154400242	0.192336185	0.180922889	0.171871787	0.123664143	0.10995867	0.109065262	0.152140304	0.098119234	0.084067013	0.085089779	0.021435442	0.098692514	0.015354235	0.080644259	0.013065276	0.014720859	0.015238907	0.015171417	0.014870971	0.013639979	0.018207463	0.015294154	0.101086608	0.219806234	0.122831157	0.128639577	0.124884653	0.116969789	0.121363827	0.135081953	0.123121577	0.125594604	0.168785248	0.126853093	0.128947576	0.179803453	0.071123742	0.10472383	0.150743357	0.148068907	0.135819567	0.128835761	0.06015513	0.073141116	0.0733704	0.076375381	0.058229403	0.078290576	0.077782954	0.051857846	0.104240387	0.091212966	0.072107153	0.046554516	0.065294379	0.067385784	0.043933237	0.05495994	0.118274607	0.13510471	0.060148377	0.126341289	0.137102314	0.128828176	0.140823335	0.066455637	0.132580586	0.069213794	0.133197869	0.107948117	0.038902852	0.061218695	0.074376608
0.080690241	0.06928175	0.075408194	0.123352467	0.101938364	0.100226441	0.104148037	0.111359574	0.081837333	0.090690975	0.11915902	0.477245507	0.337859218	0.359557056	1	0.125593421	0.147505301	0.145304786	0.094402065	0.095685222	0.096500469	0.120546249	0.146878569	0.141163249	0.145474428	0.120834132	0.114831714	0.094738024	0.12138633	0.116252146	0.122272558	0.112746048	0.018773354	0.053485282	0.015855864	0.077458368	0.017907727	0.014628143	0.015164522	0.019024303	0.016595264	0.019259906	0.020766728	0.018614145	0.096329691	0.183405811	0.141352411	0.112872528	0.115669355	0.1203422	0.101886028	0.133533803	0.119246864	0.1236933	0.168303968	0.110740098	0.123879472	0.134345638	0.080924062	0.102213184	0.143799072	0.114900745	0.108360429	0.109317127	0.059901836	0.063742642	0.081053541	0.07747876	0.031808841	0.075102792	0.06583947	0.045412149	0.098867964	0.068462178	0.036334317	0.036162965	0.0638073	0.064234435	0.058979119	0.058905332	0.103514701	0.087255954	0.076482977	0.120932975	0.139794983	0.102175786	0.118576565	0.084286569	0.120982028	0.081260309	0.08798211	0.080889674	0.040625215	0.05287385	0.087578168
0.062096002	0.059557092	0.140755907	0.126339882	0.114093248	0.117268853	0.121506123	0.111733606	0.064889799	0.080334911	0.093299465	0.127617342	0.141175314	0.133301067	0.125593421	1	0.435373958	0.420806197	0.176510673	0.174358021	0.194233874	0.219306656	0.217144196	0.224265229	0.207908901	0.169486813	0.203088709	0.163679371	0.190622977	0.076148008	0.066523557	0.076647566	0.012099904	0.073670111	0.012805742	0.077011034	0.012927453	0.014905283	0.013612223	0.012695634	0.0186728	0.011992703	0.011707767	0.011146943	0.104213315	0.214315853	0.225424187	0.223374238	0.217003521	0.200810871	0.226686567	0.156202896	0.144790679	0.176672056	0.199665988	0.204938257	0.193743733	0.221316077	0.065024059	0.090174868	0.117277717	0.120001386	0.116727922	0.111643607	0.06885018	0.055282308	0.042236539	0.059085144	0.065060591	0.067885385	0.059754534	0.053619795	0.061880778	0.047082047	0.042024718	0.053870878	0.04802663	0.037973157	0.028889301	0.045946216	0.146139599	0.081160838	0.058014934	0.140225067	0.125855104	0.129727989	0.139843962	0.062702244	0.103044578	0.052002524	0.096442466	0.114874726	0.015197559	0.053562159	0.045932692
0.08143643	0.080701615	0.127818744	0.133785873	0.128586146	0.114137439	0.127826563	0.118411449	0.068480823	0.077519281	0.104727397	0.133312424	0.147475438	0.146786508	0.147505301	0.435373958	1	0.457300718	0.191362872	0.187603133	0.196854058	0.217314902	0.225239345	0.236495448	0.217806742	0.186629014	0.205297659	0.155750666	0.189437607	0.078854501	0.081022357	0.078534188	0.013282583	0.07438174	0.012541138	0.079078423	0.010690949	0.015789752	0.014875979	0.013476099	0.014203468	0.014725768	0.013303069	0.014878942	0.101528116	0.225615467	0.234850147	0.237657602	0.236852934	0.229341898	0.247488158	0.188394151	0.16815857	0.190371471	0.198098398	0.226130401	0.193442677	0.244377303	0.067253305	0.111992184	0.12914305	0.125356596	0.125277791	0.131851993	0.063101995	0.061421273	0.054562338	0.058884103	0.047974588	0.080014548	0.065441533	0.051426814	0.063229338	0.052696223	0.032239153	0.047166851	0.039443904	0.036204698	0.035381716	0.047667879	0.165576204	0.087562503	0.079387594	0.134883469	0.135569358	0.112877907	0.120767891	0.058457354	0.120810418	0.054323201	0.112747461	0.107693343	0.020017274	0.074115008	0.049414809
0.085171684	0.093801407	0.130268438	0.138251172	0.141073838	0.123802464	0.137034722	0.125472148	0.092454937	0.095329519	0.122197642	0.145089875	0.145468718	0.147553051	0.145304786	0.420806197	0.457300718	1	0.188955391	0.190747978	0.196095868	0.232145207	0.245769284	0.236469687	0.235390423	0.185643146	0.219614351	0.171955602	0.21255965	0.096749606	0.081891127	0.088418132	0.015209653	0.090076587	0.013067465	0.107372081	0.016893279	0.016498892	0.014140349	0.015639626	0.011839648	0.012110446	0.014551031	0.013709696	0.123439563	0.239436381	0.245495561	0.268711149	0.25923428	0.253203566	0.261149777	0.177089191	0.159631279	0.193615201	0.207481993	0.246178995	0.196150601	0.249851825	0.08765413	0.120518557	0.125008532	0.140708221	0.137349848	0.1417738	0.071538011	0.082062098	0.064953563	0.069912778	0.048717107	0.087778133	0.087124154	0.059352596	0.078228595	0.069611898	0.05196913	0.057562413	0.068193287	0.035361168	0.042637364	0.06096064	0.161413326	0.090942778	0.068724146	0.161889575	0.172239052	0.144611588	0.154432966	0.067540346	0.132548727	0.080311631	0.1114388	0.103029486	0.021942284	0.06084086	0.064503101
0.067159388	0.070770016	0.210255018	0.19187758	0.169425511	0.138614599	0.171086001	0.148754908	0.078499191	0.071546941	0.049238836	0.117543285	0.097836426	0.111772715	0.094402065	0.176510673	0.191362872	0.188955391	1	0.464912502	0.488998838	0.207996996	0.153991262	0.185497959	0.17607208	0.263229931	0.238230689	0.246541694	0.157479559	0.084022863	0.059698654	0.068947428	0.019030444	0.064787644	0.013421991	0.058620023	0.018467547	0.018541714	0.015452564	0.016711925	0.022092233	0.015995287	0.015615253	0.015462429	0.171781953	0.163822701	0.255415697	0.241561424	0.247323821	0.22340377	0.21986506	0.136585626	0.133119294	0.156573896	0.156643758	0.197809821	0.156840545	0.161453562	0.065139166	0.092227326	0.10982384	0.107762964	0.098323084	0.111642137	0.049379767	0.050373263	0.051185421	0.057705013	0.058831875	0.058097154	0.054952855	0.042769067	0.045365618	0.047373858	0.024592946	0.044909537	0.040733123	0.036052124	0.029699469	0.037294404	0.142473453	0.063590716	0.050826406	0.109598037	0.109275349	0.104425627	0.11606894	0.034673595	0.079268533	0.050131576	0.093288394	0.121184929	0.025855621	0.057374208	0.057101075
0.063070531	0.067792186	0.197387992	0.183026348	0.155620607	0.1263201	0.162273284	0.159470955	0.079320532	0.071616709	0.060960052	0.121141198	0.097249378	0.109190396	0.095685222	0.174358021	0.187603133	0.190747978	0.464912502	1	0.44606751	0.167190765	0.144571668	0.167655074	0.151682495	0.242632776	0.224826549	0.241120438	0.13812563	0.081881763	0.064764427	0.066714172	0.013540857	0.055537139	0.013435079	0.053909664	0.015069746	0.016445387	0.011952261	0.012832608	0.012781357	0.013656343	0.01586034	0.011781386	0.159375463	0.153199024	0.243441745	0.215483778	0.225422085	0.203760488	0.214171285	0.142903714	0.141011187	0.156726576	0.140310073	0.188415988	0.14608657	0.167852076	0.057997969	0.09418603	0.118530972	0.098094768	0.099850511	0.105851105	0.050881681	0.0450583	0.051235333	0.062701393	0.060316862	0.054792315	0.066870576	0.05368892	0.052978165	0.052312599	0.024984344	0.051574363	0.048186087	0.042832565	0.033444484	0.046839553	0.129131611	0.059185868	0.066822168	0.097278788	0.122917461	0.105552235	0.102254928	0.034707407	0.070882275	0.04495333	0.084244425	0.096910629	0.021074393	0.05083981	0.056773154
0.068468873	0.05463034	0.208992447	0.17974389	0.160842106	0.133604405	0.166754968	0.133279444	0.087173734	0.064508539	0.051033616	0.10062359	0.087694721	0.098426263	0.096500469	0.194233874	0.196854058	0.196095868	0.488998838	0.44606751	1	0.186967084	0.144010767	0.177167168	0.169278186	0.236745486	0.232313382	0.240516699	0.147305643	0.081933151	0.06817112	0.068419535	0.015317247	0.053603605	0.012490757	0.060276081	0.012609475	0.014509403	0.010972094	0.011641497	0.016975691	0.014776063	0.014196029	0.014727125	0.171595474	0.161494242	0.281391513	0.238025235	0.266491967	0.209931013	0.231363937	0.160831993	0.146585242	0.161017634	0.14500692	0.197601802	0.167248991	0.172108901	0.063514363	0.088236052	0.10950443	0.119708891	0.111227572	0.118231564	0.055028639	0.040965086	0.046364193	0.05526598	0.060438368	0.07835373	0.049063041	0.04753833	0.045987571	0.047236076	0.02452142	0.048944403	0.038768534	0.034939402	0.033684891	0.040694045	0.138525276	0.067113709	0.052569575	0.104681773	0.10312703	0.10208031	0.120112364	0.036075914	0.079740549	0.051027144	0.089646891	0.131996345	0.02320238	0.060646034	0.047000036
