1	0.0152485	0.034161365	0.019935712	0.028227211	0.018512919	0.029743864	0.023408281	0.024369941	0.027927871	0.030772348	0.029802949	0.030186171	0.028789178	0.02995795	0.034668192	0.018506508	0.021791113	0.018386567	0.023328699	0.029243912	0.038655265	0.033216122	0.189158462	0.135414581	0.026375937	0.030186084	0.032969755	0.025435213	0.023587883	0.025263568	0.028679668	0.028697952	0.028575204	0.028108475	0.026110973	0.029209429	0.027296588	0.024419798	0.030747461	0.034892047	0.02666784	0.036133698	0.045291253	0.01798253	0.035292014	0.025041347	0.025004191	0.031909512	0.035306344	0.020199603	0.022112644	0.019375534	0.024241669	0.018183834	0.01861389	0.024678708	0.01900741	0.020116876	0.020400201	0.020002588	0.018513529	0.016819321	0.018268873	0.020915993	0.026985105	0.015161711	0.018195621	0.028825879	0.029987668	0.027032265	0.021463317	0.026706203	0.026897061	0.028822296	0.025679628	0.020828937	0.028425789	0.026629443	0.022951487	0.027012046	0.027352365	0.028979182	0.028473516	0.142888195	0.022643617	0.030702741	0.017249795	0.022033883	0.025548612	0.027198323	0.03118361	0.030105129	0.026641522	0.026125809	0.027056689	0.026855406	0.033227516	0.031713299	0.02486045	0.030410672	0.031740354	0.028935153	0.030735707	0.028576674	0.022852843	0.046133303	0.031038362	0.026254097	0.025804976	0.030879866	0.028959034	0.023224173	0.022027314	0.025797541	0.027192996	0.024037571	0.027396596	0.024799333	0.045454594	0.023776771	0.030696363	0.028604803	0.025415536	0.028847701	0.043725956	0.021604522	0.011243211	0.029751815	0.024118157	0.025418103	0.033015727	0.017986653	0.044521963	0.026331968	0.021533525	0.028519213	0.032013116	0.03040083	0.027438749	0.025933401	0.034789272	0.032382327	0.012267965	0.010731225	0.011467507	0.020007714	0.034732795	0.023975595	0.021606562	0.020987937	0.035928036	0.020470439	0.019139635	0.025035325	0.019111392	0.024124965	0.024610441	0.023538795	0.024077705	0.021194667	0.026332184	0.0307718	0.024268186	0.02805792	0.027377709	0.019232983	0.020487807	0.017614288	0.015869122	0.017028099	0.015160455	0.018074245	0.020301897	0.017128604	0.022838556	0.027279883	0.025369059	0.031560681	0.024965791	0.036337537	0.024967994	0.025020684	0.020004339	0.03583627	0.026375306	0.039163048	0.016920021	0.019635713	0.01658952	0.026932804	0.035121036	0.019033147	0.018466101	0.029219733	0.02971113	0.031082237	0.024279337	0.030288565	0.023926743	0.02061213	0.019704672	0.03293516	0.133161638
0.0152485	1	0.016270483	0.152868964	0.010799216	0.006184374	0.01278719	0.009883411	0.008746026	0.008634939	0.010326756	0.010627467	0.008372094	0.010902959	0.010852307	0.011283115	0.007227757	0.006737532	0.007245607	0.010013974	0.011058694	0.01029334	0.010152493	0.014677401	0.013861979	0.01102407	0.011515073	0.011562491	0.010264904	0.011018633	0.010597612	0.010845323	0.010318521	0.012045832	0.011892646	0.010197698	0.011319374	0.009416989	0.011656585	0.011660416	0.010687973	0.01249822	0.012829177	0.011792399	0.007515967	0.010501618	0.009598843	0.010307966	0.011769978	0.010783682	0.007568308	0.008766992	0.008019893	0.007986306	0.009347584	0.007269696	0.007196615	0.007233042	0.007731981	0.007040908	0.008853662	0.008134312	0.005474019	0.006918738	0.005445858	0.009309531	0.004990396	0.004587161	0.010647111	0.012839548	0.013276869	0.011629838	0.010661948	0.011171672	0.013043375	0.012686554	0.011110929	0.010765338	0.00878238	0.007741424	0.010090935	0.008485411	0.008777134	0.010439554	0.018089791	0.009710526	0.012076066	0.007984528	0.007199273	0.01428233	0.009690579	0.011228706	0.010937325	0.009373788	0.012470935	0.016183769	0.014373044	0.012272897	0.010616313	0.011466225	0.010557293	0.011489221	0.012054067	0.011372114	0.010874512	0.007409623	0.013408344	0.011050078	0.01188115	0.009148995	0.012901609	0.010496876	0.007229911	0.007820742	0.011082815	0.010974294	0.011821833	0.010020448	0.008112586	0.01030784	0.011220668	0.008577161	0.010426891	0.008771896	0.010399876	0.010585909	0.008693381	0.003922681	0.01279844	0.007992217	0.008824085	0.010175145	0.006907648	0.013963212	0.011731387	0.011213287	0.011043043	0.010187461	0.008455094	0.00873177	0.00868144	0.016257981	0.010960724	0.003897991	0.004328068	0.0042022	0.007553588	0.013298989	0.007282894	0.007647382	0.006181257	0.01221284	0.007049156	0.006393733	0.006083841	0.006809259	0.006368613	0.008446612	0.009118387	0.0094036	0.008501343	0.011686468	0.014637301	0.01202087	0.009436126	0.011071588	0.681924898	0.008636602	0.005471255	0.005482599	0.005772012	0.006578832	0.005517329	0.007712312	0.006600419	0.008744753	0.009628256	0.008020715	0.009790939	0.008553021	0.014063852	0.010133709	0.011943413	0.008478941	0.012151509	0.010502913	0.008987019	0.005710748	0.006685595	0.007774888	0.009577972	0.011014843	0.009335015	0.007826951	0.01032499	0.013282276	0.010667813	0.006660221	0.012426703	0.012295582	0.012394618	0.007752708	0.013852353	0.026887751
0.034161365	0.016270483	1	0.014459291	0.023931329	0.011131639	0.020863005	0.024122075	0.018366267	0.016886468	0.019846794	0.016591513	0.017551737	0.020479123	0.016677803	0.018211308	0.013039189	0.014467659	0.015270904	0.027269328	0.017434557	0.020498019	0.020135353	0.024951056	0.02832175	0.021329964	0.021972176	0.018762374	0.025692466	0.023293466	0.029951979	0.017486762	0.027218972	0.026328191	0.02759297	0.024146183	0.019715003	0.015922245	0.025477427	0.020540795	0.016741594	0.015555493	0.593987559	0.019330704	0.015350202	0.030412795	0.019792345	0.022529794	0.018915638	0.015455443	0.012616636	0.015443788	0.014418873	0.014921565	0.018042712	0.015610386	0.015167648	0.018582545	0.013901238	0.013499201	0.013944224	0.014925502	0.013269596	0.012050396	0.013474912	0.019963631	0.010093368	0.010683456	0.021745081	0.025787613	0.017131599	0.018486521	0.014522459	0.020044272	0.017964254	0.016487274	0.016189869	0.027941229	0.025257065	0.021076018	0.026733862	0.015896823	0.016154865	0.022486713	0.031332223	0.023497986	0.021189768	0.012815966	0.013030731	0.017960141	0.016699922	0.018501062	0.014343218	0.018439192	0.01899753	0.020391119	0.020377107	0.021107788	0.021484943	0.015360191	0.02218725	0.020706077	0.018113006	0.020252766	0.026686961	0.014477329	0.023200735	0.015139937	0.018853663	0.017809532	0.019207767	0.014541141	0.020111874	0.016523762	0.020553151	0.025146786	0.022798768	0.0152196	0.017369555	0.026284439	0.021564785	0.025563857	0.020754927	0.018163379	0.024414433	0.023573837	0.023471634	0.00716606	0.02061179	0.014660925	0.014464892	0.018021657	0.012282978	0.02879146	0.014651954	0.019216912	0.017894248	0.021456721	0.020839183	0.017696771	0.015962883	0.196455306	0.023035101	0.007809739	0.006585881	0.007734412	0.010816659	0.022672399	0.009664494	0.012295826	0.011747981	0.020445868	0.014091876	0.011919495	0.013487218	0.010303464	0.011059469	0.02228111	0.019603052	0.018595708	0.014343317	0.021796474	0.018858609	0.016505231	0.02128954	0.018563478	0.016310307	0.014712759	0.012837639	0.01233048	0.013164211	0.011862794	0.01241373	0.012689767	0.012476823	0.018858288	0.017249323	0.024061637	0.017578362	0.022058999	0.093334519	0.017134074	0.019776013	0.015619957	0.027981978	0.017216912	0.024175558	0.009985441	0.011002347	0.009440737	0.016822181	0.022257828	0.017632434	0.015152019	0.015836493	0.021055196	0.019296249	0.012583198	0.031339212	0.015766117	0.017315591	0.013705391	0.020184432	0.035569925
0.019935712	0.152868964	0.014459291	1	0.012150139	0.009885239	0.012927342	0.011823556	0.009847433	0.011184366	0.01351021	0.009686608	0.01051196	0.013974905	0.011301859	0.009967773	0.007999565	0.007757118	0.008093028	0.011783359	0.0118973	0.014073091	0.008096972	0.013377997	0.01946715	0.009450978	0.009558523	0.012395128	0.008488436	0.012039423	0.011803614	0.013490834	0.013317011	0.012715117	0.01332042	0.010631026	0.009611978	0.013117865	0.010866085	0.01088588	0.010776818	0.012281721	0.012058817	0.012557033	0.007454207	0.020459936	0.010956945	0.010755251	0.011536513	0.011057616	0.007102889	0.010868142	0.007560425	0.007925013	0.008713671	0.009023705	0.009751387	0.008717971	0.00856778	0.006839778	0.00894506	0.007414173	0.0069398	0.008092155	0.006427095	0.015489765	0.005422667	0.004935016	0.010738599	0.012809876	0.009841545	0.008982668	0.00839765	0.009403738	0.013374711	0.011075082	0.008409249	0.013108582	0.008057531	0.007381018	0.007838842	0.009011712	0.009631682	0.010859887	0.018899307	0.01173527	0.010289957	0.008187356	0.006228692	0.014444521	0.011465475	0.009388294	0.010467485	0.009996384	0.013175237	0.010737864	0.010754872	0.012997273	0.010684403	0.012136772	0.011241841	0.010954336	0.01023585	0.012740718	0.015258925	0.007137372	0.014894698	0.012852824	0.014018752	0.014365275	0.010928589	0.010157129	0.0086267	0.00842038	0.0106756	0.011979074	0.010517738	0.010797452	0.011544272	0.010569687	0.013489445	0.01059403	0.010500837	0.008836924	0.012638887	0.010650011	0.01083689	0.005283057	0.010706058	0.012146518	0.009953065	0.010073841	0.010324549	0.011346272	0.009373555	0.010714171	0.011714033	0.009686522	0.009592203	0.008953581	0.00748896	0.012860468	0.013832807	0.004274581	0.004381835	0.004138857	0.005786845	0.013091347	0.005956539	0.006038968	0.006797573	0.01412177	0.007757118	0.007038221	0.006594866	0.006982233	0.006172563	0.008810509	0.010576251	0.008418035	0.00841143	0.010385558	0.00963744	0.011220032	0.011236447	0.01010869	0.145789855	0.008595525	0.008167849	0.009125357	0.007205296	0.007842169	0.007155054	0.009863068	0.006768087	0.007412632	0.010358389	0.009675838	0.010039655	0.00964732	0.014945515	0.012155664	0.010947903	0.007576486	0.013127699	0.012426594	0.009746966	0.007194289	0.005242385	0.006844982	0.010873558	0.012360183	0.009572149	0.007567161	0.014487846	0.010177344	0.012636205	0.007871182	0.01470274	0.008741493	0.008647683	0.007832741	0.012175063	0.015236479
0.028227211	0.010799216	0.023931329	0.012150139	1	0.010857222	0.020684028	0.012197097	0.01554879	0.012361835	0.016143287	0.016059594	0.018331632	0.012871798	0.018705517	0.017312683	0.011788992	0.011610318	0.01270881	0.015380593	0.015341464	0.025233148	0.014205408	0.021686732	0.021402772	0.013108655	0.01436264	0.016148868	0.013009821	0.014194039	0.014910031	0.018806824	0.016936933	0.017667561	0.01686552	0.020290033	0.015501553	0.016378375	0.014945835	0.016568553	0.016958578	0.015214176	0.020356021	0.017819969	0.013778169	0.019836772	0.014231515	0.014210398	0.014908927	0.015761372	0.010855244	0.011073085	0.010946359	0.010900516	0.010823444	0.012720087	0.012622878	0.013231224	0.015453174	0.010826463	0.011018103	0.009105249	0.00827201	0.00947501	0.00962691	0.018049519	0.007878853	0.007386391	0.015034243	0.013896283	0.013294899	0.012324845	0.015878196	0.017385902	0.017820333	0.016321395	0.011593214	0.017284681	0.014901231	0.013545489	0.01455569	0.01259367	0.012100017	0.012117513	0.022694213	0.014673966	0.017991606	0.012254269	0.010029181	0.014486954	0.016333495	0.013052423	0.018731543	0.018131339	0.018845332	0.013810416	0.014968973	0.015201695	0.015151475	0.013693978	0.016873948	0.014925077	0.015369232	0.023231383	0.029117967	0.010688026	0.023216748	0.013209038	0.016724353	0.013393371	0.021756562	0.013628132	0.011521341	0.010242473	0.015225171	0.015246302	0.014711898	0.013345758	0.012259255	0.014999682	0.014909589	0.015317892	0.014631031	0.010930028	0.02124526	0.020524187	0.016743131	0.006370088	0.027483496	0.014665368	0.012889949	0.016966699	0.013446107	0.023090972	0.015195232	0.012708637	0.025031379	0.018753522	0.016039003	0.015114192	0.01332711	0.017548635	0.01974842	0.006708524	0.007119839	0.006517221	0.008921703	0.016479243	0.008385124	0.009430976	0.009070001	0.016491983	0.010912075	0.010940599	0.00801151	0.011081265	0.008701031	0.013424223	0.012197947	0.011277904	0.013072103	0.388282181	0.382542532	0.376113212	0.352112973	0.423081022	0.017211831	0.016889682	0.008267834	0.00852512	0.011629759	0.010935692	0.008460068	0.010868697	0.009704587	0.010747833	0.012164458	0.011645114	0.016909123	0.014992785	0.020866044	0.013579857	0.014219772	0.010250295	0.026888142	0.014955718	0.018542805	0.00973928	0.008557727	0.008900717	0.013956743	0.033289947	0.010100962	0.011996587	0.016423693	0.012572185	0.013341155	0.01142921	0.014806118	0.014121065	0.011199385	0.009648	0.017277906	0.026196407
0.018512919	0.006184374	0.011131639	0.009885239	0.010857222	1	0.011386697	0.009659786	0.009899495	0.008189706	0.011583137	0.010356093	0.010019589	0.010458542	0.008856229	0.009861416	0.007043195	0.007039977	0.009958592	0.027075783	0.013455224	0.012994734	0.011542121	0.015241887	0.020985189	0.00877647	0.010886077	0.009310379	0.010164123	0.010758287	0.010045306	0.011566525	0.009943773	0.010388187	0.008885316	0.010278429	0.010209745	0.012861606	0.012299087	0.012438436	0.017954309	0.026403145	0.010775617	0.010597438	0.009596345	0.013230944	0.009625048	0.011267795	0.009357303	0.009071042	0.007875054	0.007793294	0.008415253	0.008261981	0.007897669	0.008414063	0.008478219	0.008953004	0.007198989	0.007130603	0.00715809	0.005889083	0.006201324	0.0062405	0.006119779	0.009013052	0.005801109	0.005167819	0.023989715	0.02464232	0.023011723	0.021312557	0.019538825	0.023986944	0.025049003	0.025134128	0.021088818	0.024197987	0.019906202	0.018417878	0.020453717	0.019021174	0.017918988	0.019547168	0.018139177	0.027169568	0.015428873	0.0094881	0.00731811	0.011114753	0.011952983	0.009813862	0.010021737	0.013398977	0.01125383	0.011863192	0.010856224	0.014010794	0.014050975	0.010506362	0.017672775	0.010896817	0.013806243	0.013893505	0.012061905	0.011418448	0.015357378	0.010729532	0.010140899	0.009300016	0.009936986	0.012733901	0.01493564	0.011107378	0.019233045	0.025139028	0.025646829	0.009648476	0.008798793	0.012943077	0.01169948	0.011431488	0.011089502	0.010857786	0.010764557	0.012078921	0.013119876	0.004184414	0.012807178	0.00993859	0.007142105	0.010930837	0.006758505	0.013277125	0.010888928	0.014711357	0.011514275	0.011031854	0.008076972	0.012219426	0.012879034	0.014896989	0.011395144	0.003968535	0.004216753	0.00466104	0.431425254	0.012185702	0.436778603	0.448783133	0.455074877	0.011904762	0.467336338	0.348236128	0.431231181	0.444505951	0.476910823	0.008139848	0.008355067	0.008616404	0.008609643	0.013278129	0.01228255	0.008896389	0.012272036	0.009310945	0.007557454	0.012335927	0.107784756	0.117946296	0.134520086	0.126740881	0.116052583	0.137919706	0.138120582	0.006410169	0.007086728	0.008790319	0.010252935	0.010031397	0.015229542	0.009285394	0.010943603	0.008324089	0.013719022	0.010549046	0.01013501	0.143450426	0.121437538	0.119237642	0.009716484	0.011235344	0.010137553	0.008401181	0.00863078	0.015781382	0.010111849	0.006723291	0.012919226	0.010214771	0.019904085	0.006894779	0.012088326	0.023340238
0.029743864	0.01278719	0.020863005	0.012927342	0.020684028	0.011386697	1	0.42203856	0.460225388	0.369166466	0.419992084	0.320171546	0.334519372	0.393199851	0.309529377	0.280328657	0.013531258	0.011367466	0.015025486	0.0148939	0.145068929	0.079690555	0.018421903	0.028999769	0.026246442	0.090179252	0.092863702	0.082014187	0.083816443	0.086201621	0.092832461	0.079684053	0.085545493	0.08067954	0.084657827	0.061988163	0.083119709	0.083502174	0.072746995	0.077053238	0.01583806	0.017638657	0.023278802	0.02592395	0.01319073	0.023819248	0.088400985	0.095160768	0.08636967	0.149480643	0.013034568	0.012346418	0.014082831	0.012154005	0.01233555	0.012728167	0.013058403	0.013124502	0.011766959	0.010982766	0.012285114	0.012208784	0.013183426	0.011377235	0.015102098	0.232667978	0.009055174	0.008459948	0.01773584	0.018889961	0.016544523	0.015895447	0.016822887	0.018455891	0.017831653	0.019909196	0.016080802	0.01495566	0.013699202	0.013307656	0.016923069	0.01787146	0.017323329	0.015373851	0.027869681	0.015732094	0.012962185	0.013129829	0.014287904	0.01704038	0.020627092	0.021315085	0.02149983	0.021771428	0.019543023	0.016928507	0.017621743	0.021904347	0.018906783	0.017785515	0.030208203	0.018652959	0.016746016	0.018724289	0.016962615	0.011815225	0.029905271	0.017955752	0.017719387	0.018157384	0.016963935	0.017973735	0.012164724	0.012298775	0.018891204	0.016380112	0.01514185	0.015716909	0.015020868	0.013854655	0.020009092	0.016624575	0.016554829	0.012845124	0.024811589	0.015946551	0.014846415	0.006374135	0.014972742	0.016832725	0.012542327	0.332652443	0.010622091	0.0210341	0.057225657	0.012254284	0.017273986	0.016132672	0.331320601	0.021317347	0.016252733	0.026550391	0.016828693	0.006974748	0.007555137	0.00732399	0.011658095	0.020752905	0.01006854	0.011962352	0.011378567	0.024989438	0.009671121	0.011260336	0.012458584	0.010771496	0.013455591	0.013212542	0.012476933	0.013812924	0.01515523	0.016116053	0.019011138	0.020413899	0.019883662	0.014860816	0.010511825	0.019589112	0.010657682	0.010524999	0.011839532	0.009102286	0.009569631	0.01116387	0.011167365	0.012694025	0.014320218	0.013983014	0.019352095	0.015830023	0.023663206	0.0156123	0.088984755	0.012747745	0.018899278	0.016492282	0.017247923	0.009622106	0.008848602	0.00954763	0.438209768	0.021117976	0.011083264	0.009941513	0.014133348	0.012977439	0.15685815	0.011060944	0.020380379	0.014576247	0.013679658	0.012205578	0.024337426	0.03209761
0.023408281	0.009883411	0.024122075	0.011823556	0.012197097	0.009659786	0.42203856	1	0.524240883	0.528466917	0.443228701	0.345185853	0.340834194	0.447837311	0.313493071	0.295284205	0.012756704	0.012947044	0.014816189	0.017708862	0.162167359	0.070228956	0.017473006	0.029771452	0.025005646	0.077680599	0.070677755	0.069487397	0.07363744	0.071047188	0.08399636	0.092354415	0.087394043	0.086138276	0.079858574	0.064029105	0.098330426	0.090821276	0.068880442	0.071629449	0.015372628	0.015556436	0.018097493	0.019194185	0.010633079	0.022656887	0.080251831	0.077431649	0.088187251	0.166349294	0.011282968	0.010857917	0.012021692	0.011757572	0.01269258	0.013969665	0.011943426	0.011161504	0.011590116	0.011275017	0.009939683	0.010333041	0.008754274	0.013276369	0.01210736	0.211344342	0.009270904	0.008736005	0.014773139	0.013821651	0.017255662	0.014538232	0.019233105	0.013836111	0.01541953	0.015648593	0.013610167	0.017307727	0.019689233	0.019384076	0.012940717	0.011819072	0.014055336	0.018329743	0.02152494	0.013813274	0.014960416	0.010766469	0.011574468	0.019481758	0.017319489	0.018921735	0.019664092	0.016490039	0.015679267	0.017378973	0.015472446	0.016695058	0.018923812	0.017187688	0.014825269	0.016391266	0.015628752	0.015727534	0.015830899	0.009502175	0.025497481	0.016970042	0.018097188	0.01542082	0.019239206	0.016684428	0.011998684	0.012113939	0.014212713	0.015569026	0.015580103	0.017757277	0.013738328	0.013938861	0.018621702	0.013587541	0.017613365	0.012259156	0.023012701	0.01789974	0.013578771	0.007093029	0.014812215	0.012079532	0.015132504	0.310654543	0.010298044	0.025796581	0.066751838	0.00993914	0.019906824	0.015677403	0.303031171	0.01949719	0.019438861	0.029679731	0.026935639	0.005211191	0.00636452	0.00504692	0.0148413	0.026926453	0.013813274	0.017505537	0.010407021	0.020699541	0.011270705	0.011547235	0.011539061	0.009996663	0.010424499	0.01377622	0.016125093	0.016596981	0.012128566	0.013705616	0.02071205	0.022251599	0.016670425	0.017619184	0.010266101	0.01644104	0.009213568	0.009098864	0.009162684	0.008871006	0.008079266	0.007622039	0.010361879	0.011223155	0.015978953	0.013572096	0.01595878	0.015046175	0.024188956	0.017135114	0.079284649	0.011257249	0.021967098	0.02245856	0.015775229	0.00961289	0.008615208	0.008602082	0.491909016	0.017245395	0.010328195	0.010020491	0.021343902	0.014533929	0.172768485	0.014050719	0.021019827	0.020405618	0.011451328	0.010784997	0.02079977	0.021724174
0.024369941	0.008746026	0.018366267	0.009847433	0.01554879	0.009899495	0.460225388	0.524240883	1	0.442340557	0.426060577	0.355577854	0.34686583	0.439744743	0.339262828	0.312213763	0.012091453	0.010619767	0.015424869	0.014465466	0.168203073	0.069557204	0.016241815	0.023668546	0.019785026	0.070567739	0.079897337	0.072947455	0.074660236	0.070532933	0.080501846	0.093076687	0.092213889	0.093043727	0.076184708	0.060199155	0.103286789	0.099771202	0.080864685	0.083592957	0.014465305	0.017395195	0.015885528	0.023509084	0.010857025	0.021319633	0.082297075	0.085299485	0.10167901	0.171961514	0.009308544	0.010625743	0.01072763	0.013353378	0.013214017	0.011458568	0.011767975	0.010743057	0.012066262	0.011097951	0.014847167	0.00989	0.010489604	0.010459732	0.011184502	0.218509376	0.00875094	0.009094898	0.016887898	0.016787718	0.015200781	0.014352622	0.014416733	0.014692618	0.017596553	0.018661138	0.010969781	0.015403137	0.013842877	0.012436767	0.013736512	0.013875427	0.013302507	0.013593203	0.024768095	0.015878747	0.015868889	0.013364312	0.012827389	0.017577827	0.01545515	0.015520487	0.017952311	0.018139228	0.01697634	0.017763975	0.014765745	0.017033306	0.018002859	0.016615666	0.017539002	0.018805944	0.017572478	0.017829089	0.01615164	0.010862402	0.02316652	0.01966189	0.019121862	0.015313369	0.016475955	0.014304589	0.012718735	0.011710776	0.014506471	0.016208633	0.018623154	0.019073664	0.014874836	0.015500918	0.017046944	0.013808941	0.014798247	0.017017049	0.022627104	0.017944909	0.014136615	0.00606939	0.013674988	0.013068952	0.012196784	0.329175935	0.010923394	0.020483662	0.069230905	0.01210873	0.015132275	0.016001434	0.326358946	0.016457979	0.01618996	0.021669454	0.016024121	0.005612356	0.006152703	0.005922982	0.009150599	0.019301167	0.009137769	0.010175458	0.012072799	0.021549921	0.009357277	0.012021619	0.009009832	0.009804022	0.011907888	0.013587324	0.013688306	0.012378856	0.012884523	0.017768534	0.016504969	0.017041464	0.022088539	0.020701404	0.010348556	0.016238704	0.00959208	0.011120083	0.008816447	0.011935036	0.009672856	0.008983209	0.009400593	0.012490034	0.016635401	0.022824844	0.01570816	0.016255408	0.020322871	0.01783906	0.083479801	0.011929001	0.020245177	0.024428123	0.019409364	0.010289718	0.008289658	0.008819784	0.647460919	0.015799407	0.011150739	0.010238966	0.021594816	0.014374462	0.166519211	0.013457716	0.019818896	0.019827662	0.015233375	0.013394887	0.021274368	0.02383917
0.027927871	0.008634939	0.016886468	0.011184366	0.012361835	0.008189706	0.369166466	0.528466917	0.442340557	1	0.382076856	0.287846206	0.277465578	0.375197747	0.261392381	0.250631863	0.013833102	0.01353059	0.017970395	0.014281734	0.14664908	0.062492271	0.023530017	0.021903766	0.024836513	0.076956587	0.076437448	0.075402552	0.071764724	0.072507526	0.077248358	0.078693728	0.076300123	0.077055245	0.082099767	0.062516896	0.082332584	0.078643652	0.060381636	0.06720309	0.012778251	0.012452112	0.014359182	0.021113398	0.011095235	0.026045881	0.063024198	0.067346871	0.084536878	0.15352495	0.009593396	0.009386488	0.009871346	0.011992606	0.012043466	0.012847386	0.010591646	0.0104585	0.009897645	0.014328373	0.011128369	0.00965619	0.009570037	0.01781969	0.021328427	0.199727417	0.007730339	0.008034182	0.013319914	0.015889079	0.017334264	0.012217667	0.017923818	0.013997018	0.017180553	0.013606448	0.020390221	0.017714392	0.019753595	0.027983963	0.012601165	0.012950972	0.011986089	0.019166393	0.020837573	0.015085477	0.014796924	0.011044008	0.017855478	0.019111099	0.016781387	0.013183048	0.016415017	0.014879144	0.017880359	0.013076838	0.017490351	0.019038749	0.015903229	0.016653681	0.016423079	0.015382085	0.013223333	0.015106879	0.015432641	0.012337131	0.023449095	0.023913526	0.018382172	0.020291112	0.015410545	0.017600532	0.020865705	0.013726988	0.014352371	0.011886857	0.01485913	0.01451619	0.01314002	0.018063216	0.013877717	0.013983575	0.017050908	0.012448699	0.03674294	0.021644129	0.014309047	0.008489092	0.014393319	0.011980403	0.014141272	0.267490014	0.00875596	0.018898911	0.062319346	0.014391679	0.016854591	0.016396861	0.265781907	0.016961612	0.020611366	0.022332564	0.025736847	0.008263001	0.005769597	0.005232199	0.008215901	0.017862029	0.008601368	0.010598638	0.009707682	0.019036606	0.015351069	0.009471506	0.008091687	0.010525963	0.011318019	0.023783063	0.014373357	0.017997417	0.013658198	0.013318016	0.016696491	0.018817449	0.015098885	0.01550927	0.010640257	0.014538672	0.010315418	0.015280494	0.011107769	0.010292056	0.008916245	0.008729071	0.011435326	0.009787651	0.024572393	0.016322297	0.019479987	0.013837413	0.017952663	0.016925832	0.067943683	0.015344443	0.019539959	0.01880467	0.015035457	0.013447706	0.014045477	0.015102853	0.421065231	0.028547918	0.008091281	0.011945988	0.014652783	0.019158391	0.160292424	0.013438806	0.017872205	0.023019989	0.014431869	0.008526486	0.018457597	0.023218748
